Timestamp,Você está de acordo?,Como ficou sabendo desta pesquisa/censo?,"Em relação ao seu gênero, como você se identifica?",Qual a sua data de nascimento?,Você já sofreu alguma discriminação ou teve alguma dificuldade por conta da sua faixa etária?,"Caso sim, você poderia comentar sobre?",Estado civil:,"De acordo com os critérios do IBGE, qual é a sua cor/raça?","Considerando questões relacionadas à raça, você teria alguma sugestão para que as R-Ladies sejam mais inclusivas?",Você possui filhos?,Quantos filhos você possui?,Qual a data de nascimento do seu filho mais novo? ,Você já deixou de ir a algum evento por não ter com quem deixar a sua filha/filho?,"Considerando questões relacionadas à maternidade, você teria alguma sugestão para que as R-Ladies sejam mais inclusivas?",Você possui algum tipo de deficiência?,Qual(is) tipo(s) de deficiência(s) você possui?,Você já deixou de ir a algum evento por falta de acessibilidade do ambiente?,"Considerando questões relacionadas ao universo PcD, você teria alguma sugestão para que as R-Ladies sejam mais inclusivas?",Você pertence ao grupo LGBT+?,Você já deixou de ir a algum evento por ambiente não inclusivo/ discriminatório?,"Considerando questões relacionadas ao universo LGBT+, você teria alguma sugestão para que as R-Ladies sejam mais inclusivas?","Você faz parte de algum grupo sub-representado na área de tecnologia, que não foi citado? Caso sim, qual?",Você possui alguma restrição alimentar?,Qual (s) restrição (s) você possui?,Sua restrição se encaixa em algum (s) do (s) grupo (s) descrito (s) abaixo?,Você teria alguma sugestão para os coffee breaks dos eventos das R-Ladies?,Você se sente representada pelas R-Ladies?,"Considerando a soma da renda de todos os membros que contribuem com as despesas da sua casa, em qual das faixas abaixo a renda mensal bruta da sua casa se encaixa? ",Quantas pessoas contribuem para essa renda? ,Quantas pessoas vivem a partir dessa renda? ,Onde você mora atualmente:,Qual é a sua escolaridade?,"Em que ano você obteve, ou irá obter, o título mencionado na pergunta anterior?",Qual a sua área de formação/estudo (considerando o grau máximo que você estudou)?,Atualmente você está estudando?,Qual(is) da(s) opção(s) abaixo melhor descreve(m) seu vínculo de trabalho atual?,Qual das opções abaixo melhor descreve o seu perfil atual?,Qual o nome da sua ocupação atual?,Você está em processo de mudança de área?,Você tem como levar um notebook para um evento das R-Ladies?,"Se você tiver um notebook, qual(is) é(são) o(s) sistema(s) operacional(is) dele?",Qual o seu conhecimento em lógica de programação? ,Qual o seu conhecimento na linguagem R? ,Você já utilizou alguma das bibliotecas listadas abaixo? ,Você sabe programar (linhas de código) em alguma linguagem de programação que não o R? ,"Se sim, quais?",Qual o seu conhecimento em Git/Github/Gitlab?,Como ficou sabendo das R-Ladies - São Paulo?,Você participa de outras comunidades de tecnologia?,"Se sim, qual (s)?",Você já foi a um evento das R-Ladies?,"Considerando as opções abaixo, quais são suas preferências em relação aos dias/horários de eventos das R-Ladies? ",Por qual(is) formato(s) de evento das R-Ladies São Paulo você tem preferência?,Quais temas você gostaria de ver nos próximos eventos das R-Ladies São Paulo?,Gostaria de deixar uma mensagem para as R-Ladies?,Uma última pergunta: você teria interesse em ajudar as R-Ladies São Paulo?
3/4/2020 11:05:33,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),9/3/2020,Não,,Solteira,Amarela,,Não,,,,,Não,,,,Sim,Não,,,Não,,,,Sim,De 6 a 10 salários mínimos,2,3,São Paulo Capital / Zona Sul,Superior Completo,2015,jornalismo,Sim,"Trabalho como autônomo (MEI/PJ), Bolsista",Júnior,analista de dados,"Não, e não quero",Sim,"Linux, MacOS",4,4,"bookdown / blogdown / pagedown, data.table / Rcpp / parallel / vroom, devtools / roxygen2 / usethis, dplyr / tidyr / tidyverse / janitor, e1071 / randomForest / mgcv / glmnet / rpart, forcats / lubridate / stringr, forecast / quantmod / tseries / xts / zoo, ggplot2 / plotly, httr / jsonlite / rvest / xml2, knit / rmarkdown, sf / ggsn / leaflet / viridis, shiny / flexdashboard, slidify / xaringan, purrr / rlist",Sim,"LateX, Python, SQL",3,Facebook,Não,,Sim,"Sábado, apenas à tarde, Domingo","Mesa redonda, Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria","Ideias sobre organizacao e fluxo de trabalho com R, mapas (sf + leaflet! :D)",,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
3/4/2020 11:07:52,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),3/3/1990,Não,,União estável,Branca,Aumentar a divulgação em grupos com temática racial,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 6 a 10 salários mínimos,2,2,São Paulo Capital / Zona Oeste,Doutorado/Pós-doutorado Incompleto,2022,estatística,Sim,Trabalho como autônomo (MEI/PJ),Gestora(o) / Executiva(o) / C-level / Sócia(o),cientista de dados,"Não, e não quero",Não,,5,5,"caret / h2o / mlr / parsnip / recipes, cluster / factorextra / FactoMineR / mvpart, data.table / Rcpp / parallel / vroom, DBI / odbc / haven / openxlsx / xlsx, dplyr / tidyr / tidyverse / janitor, knit / rmarkdown, tensorflow / keras, tidymodels / modelr / broom",Sim,Python,4,Indicação de uma amiga,Sim,Pyladies,Sim,"Durante a semana (seg a sex), à noite, Sábado, apenas pela manhã, Sábado, apenas à tarde, Sábado, dia inteiro","Mesa redonda, Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas), Networking / acolhimento",,,"Não, obrigada"
3/4/2020 11:27:33,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),10/25/1992,Não,,Solteira,Branca,,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 6 a 10 salários mínimos,1,1,São Paulo Capital / Zona Oeste,Mestrado (Stricto Sensu) Incompleta,2021,Engenharia civil,Sim,"Trabalho formalmente (CLT), Trabalho como autônomo (MEI/PJ)",Pleno,Cientista de dados,"Não, e não quero",Sim,MacOS,4,3,"bookdown / blogdown / pagedown, caret / h2o / mlr / parsnip / recipes, cluster / factorextra / FactoMineR / mvpart, data.table / Rcpp / parallel / vroom, DBI / odbc / haven / openxlsx / xlsx, devtools / roxygen2 / usethis, dplyr / tidyr / tidyverse / janitor, e1071 / randomForest / mgcv / glmnet / rpart, forcats / lubridate / stringr, forecast / quantmod / tseries / xts / zoo, ggplot2 / plotly, knit / rmarkdown, sf / ggsn / leaflet / viridis, shiny / flexdashboard, sparklyr / sparkR, purrr / rlist, tensorflow / keras",Sim,"LateX, Minitab / Matlab, Python, SQL",4,Twitter,Não,,Sim,"Durante a semana (seg a sex), à noite, Sábado, apenas pela manhã, Sábado, apenas à tarde, Sábado, dia inteiro, Domingo","Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas)",,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
3/4/2020 14:06:15,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),2/2/1987,Não,,Solteira,Branca,Oferecer algum curso na Zona Leste ou Zona Sul que seja gratuito (ao menos para pessoas de baixa renda).,Não,,,,,Não,,,,Sim,Sim,Fazer um debate sobre o tema LGBTI+ e programação ou ciência de dados.,"Sim: tenho Déficit de Atenção e Hiperatividade, uma condição que é considerada disfunção e classificada como transtorno no CID 10.",Não,,,,Prefiro não responder,De 4 a 6 salários mínimos,1,1,São Paulo Capital / Zona Oeste,Doutorado/Pós-doutorado Incompleto,2011,Mestrado em Matemática,Não,"Estou desempregada, mas já trabalhei",Pleno,"Desempregada (anteriormente, Analista Atuarial)",Sim,Sim,"Linux, Windows",5,1,,Sim,"C/C++, Java, LateX, Minitab / Matlab, Python, SQL, Julia, Common Lisp, Scheme",3,Indicação de uma amiga,Sim,"Pyladies, WIMLDS",Não,"Durante a semana (seg a sex), à noite, Sábado, dia inteiro, Domingo","Mesa redonda, Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria, Networking / acolhimento",,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
3/4/2020 14:20:27,Sim,Página/e-mail do Meetup das R-Ladies,Mulher (cis ou trans),10/20/1984,Sim,"Sim e não... acho que naturalizo muito, pois sempre vai acontecer... eu por ser uma negra periferica consegui alcancar aos 35 o que uma pessoa branca nao periferica alcança aos 20 anos! ",Solteira,Parda,Divulgar mais e fazer cursos para mulheres negras,Não,,,,,Não,,,,Não,,,,Não,,,,Prefiro não responder,De 2 a 4 salários mínimos,1,4,São Paulo Região Metropolitana / Grande São Paulo,Superior Completo,2014,Relacoes Internacionais,Não,Trabalho formalmente (CLT),Pleno,Educacao,Sim,Sim,MacOS,2,2,,Não,,2,Meetup,Sim,Py ladies,Sim,"Durante a semana (seg a sex), à noite, Sábado, dia inteiro, Domingo","Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria, Networking / acolhimento",Programacao,O grupo é incrivel,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
3/4/2020 14:45:55,Sim,Recebi uma mensagem  infividual pelo telegram,Mulher (cis ou trans),5/16/1969,Sim,Foram em entrevistas de trabalho. Percebi a cara de quem entrevistava quando disse a minha idade.,Solteira,Parda,Realizar eventos em bairros fora da região Central e divulga-lo para o público alvo,Não,,,,,Não,,,,Não,,,,Não,,,,Não,De 4 a 6 salários mínimos,1,1,São Paulo Capital / Zona Sul,Pós Graduação (Lato Sensu) Completa,2017,Jornalismo e agora estou cursando Matemática ,Sim,Trabalho formalmente (CLT),Júnior,Cientista de Dados,Sim,Sim,Windows,3,2,,Sim,Python,1,Outras comunidades,Sim,"Pyladies, AI Girls, WiMLDS ",Sim,"Sábado, apenas pela manhã, Sábado, apenas à tarde, Sábado, dia inteiro","Workshop (dia inteiro), Workshop (meio período), Mentoria, Networking / acolhimento",,Obrigada pelo trabalho de vocês.,"Não, obrigada"
3/4/2020 14:50:21,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),5/11/1982,Sim,Algumas vagas que só aceitam incrições até tal idade. Até mesmo pra intercâmbio ou trabalhar fora em algum programa ligado à intercâmbio.,Solteira,Parda,,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 4 a 6 salários mínimos,1,1,São Paulo Região Metropolitana / Grande São Paulo,Superior Completo,2010,Estatística,Não,Trabalho formalmente (CLT),Pleno,Estatístico pleno,"Não, mas gostaria",Sim,Windows,2,2,"DBI / odbc / haven / openxlsx / xlsx, dplyr / tidyr / tidyverse / janitor",Sim,SPSS,1,Indicação de uma amiga,Não,,Sim,"Durante a semana (seg a sex), à noite, Sábado, dia inteiro, Domingo",Workshop (dia inteiro),,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
3/4/2020 15:38:31,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),12/6/1988,Não,,Solteira,Branca,Na empresa que eu trabalho tem grupo de data ladies e devas em que os meetups poderiam ser divulgados. Acredito que outras empresas tbm tenham grupos assim,Não,,,,,Não,,,,Sim,Sim,Na empresa que eu trabalho tem grupo de data ladies e devas em que os meetups poderiam ser divulgados. Acredito que outras empresas tbm tenham grupos assim,,Sim,Intolerância a lactose,alergias ou intolerâncias,,Sim,De 10 a 15 salários mínimos,2,2,São Paulo Capital / Zona Sul,Doutorado/Pós-doutorado Completo,2019,Biologia,Não,Trabalho formalmente (CLT),Sênior/especialista,Data analyst,"Não, e não quero",Sim,MacOS,4,4,"caret / h2o / mlr / parsnip / recipes, cluster / factorextra / FactoMineR / mvpart, data.table / Rcpp / parallel / vroom, devtools / roxygen2 / usethis, dplyr / tidyr / tidyverse / janitor, e1071 / randomForest / mgcv / glmnet / rpart, forcats / lubridate / stringr, forecast / quantmod / tseries / xts / zoo, ggplot2 / plotly, httr / jsonlite / rvest / xml2, knit / rmarkdown, sf / ggsn / leaflet / viridis, shiny / flexdashboard, purrr / rlist, tensorflow / keras, tidymodels / modelr / broom",Sim,"Python, SQL",4,Meetup,Não,,Sim,"Durante a semana (seg a sex), à noite, Sábado, dia inteiro","Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria, Networking / acolhimento","Machine learning, deep learning",Adoro esse grupo! É muito acolhedor,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
3/4/2020 15:43:08,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),11/13/1992,Não,,Solteira,Branca,"Cotas nos meetups, dado que é concorrido. É uma forma de assegurar",Sim,1,6/30/2014,Sim,Espaços que seja possivel ir com uma criança. Rede de apoio às mães para auxiliar com os cuidados durante eventos,Não,,,,Sim,Sim,,"Venho de um contexto de vulnerabilidade social, estruturamente distanciado da area de tecnologia",Não,,,,Sim,De 6 a 10 salários mínimos,2,4,São Paulo Região Metropolitana / Grande São Paulo,Superior Completo,2020,Planejamento Territorial,Sim,"Trabalho formalmente (CLT), Trabalho como autônomo (MEI/PJ)",Pleno,Data analyst II,Sim,Sim,"Linux, Windows",5,4,"caret / h2o / mlr / parsnip / recipes, cluster / factorextra / FactoMineR / mvpart, data.table / Rcpp / parallel / vroom, DBI / odbc / haven / openxlsx / xlsx, devtools / roxygen2 / usethis, dplyr / tidyr / tidyverse / janitor, e1071 / randomForest / mgcv / glmnet / rpart, forcats / lubridate / stringr, ggplot2 / plotly, knit / rmarkdown, sf / ggsn / leaflet / viridis, shiny / flexdashboard, slidify / xaringan, purrr / rlist, tensorflow / keras",Sim,"SPSS, SQL",2,Indicação de um amigo,Sim,"WomakersCode, PyLadies",Sim,"Sábado, apenas à tarde, Sábado, dia inteiro","Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria, Networking / acolhimento","Mentoria, Carreira, Pacotes","Trabalho singular, sou muito grata por tudo","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
3/4/2020 16:22:59,Sim,Redes Sociais das R-Ladies,Mulher (cis ou trans),8/16/1994,Não,,Solteira,Branca,,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 6 a 10 salários mínimos,3,3,São Paulo Capital / Zona Leste,Superior Completo,2018,Estatística,Sim,Trabalho formalmente (CLT),Pleno,Analista de Inteligência de Mercado,"Não, e não quero",Sim,Windows,5,4,"caret / h2o / mlr / parsnip / recipes, cluster / factorextra / FactoMineR / mvpart, data.table / Rcpp / parallel / vroom, DBI / odbc / haven / openxlsx / xlsx, dplyr / tidyr / tidyverse / janitor, forcats / lubridate / stringr, ggplot2 / plotly, knit / rmarkdown, shiny / flexdashboard",Sim,"Python, SPSS, SQL",2,Outras comunidades,Não,,Sim,"Durante a semana (seg a sex), à noite, Sábado, apenas pela manhã","Workshop (meio período), Palestras curtas (evento de até 2 horas)",,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
3/4/2020 20:14:42,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),4/7/1993,Sim,"Falta de credibilidade em argumentos apresentados em reunião de trabalho por ser a mais nova dali ou por ser nova, simplesmente.",Solteira,Branca,,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 4 a 6 salários mínimos,4,4,São Paulo Capital / Centro,Mestrado (Stricto Sensu) Incompleta,2020,Estatística,Sim,Trabalho formalmente (CLT),Pleno,Analista de crédito,"Não, e não quero",Sim,Windows,4,4,"caret / h2o / mlr / parsnip / recipes, data.table / Rcpp / parallel / vroom, DBI / odbc / haven / openxlsx / xlsx, devtools / roxygen2 / usethis, dplyr / tidyr / tidyverse / janitor, ggplot2 / plotly, sf / ggsn / leaflet / viridis, shiny / flexdashboard, sparklyr / sparkR",Sim,"LateX, Python, SAS, SQL",3,Outras comunidades,Sim,Pyladies,Sim,"Durante a semana (seg a sex), à noite, Sábado, dia inteiro","Mesa redonda, Workshop (dia inteiro), Mentoria, Networking / acolhimento","Introdução a análise de dados, visualização de dados, modelagem de dados, pacotes alternativos do R, apresentação em R",Vocês são foda! Amo essa comunidade! Acho que a comunidade está crescendo rápido e um desafio para esse ano será equilibrar esse crescimento de forma saudável. Estou super disposta a ajudar :),"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
3/4/2020 20:55:35,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),11/16/1993,Não,,Solteira,Branca,,Não,,,,,Não,,,,Sim,Não,,,Sim,Intolerância à lactose,"veganismo, alergias ou intolerâncias","Por gentileza, opções veganas e identificadas que são veganas <3",Sim,De 6 a 10 salários mínimos,1,1,São Paulo Capital / Centro,Superior Completo,2016,Estatística,Não,Trabalho formalmente (CLT),Sênior/especialista,Analista de Dados,"Não, e não quero",Sim,Windows,3,4,"DBI / odbc / haven / openxlsx / xlsx, dplyr / tidyr / tidyverse / janitor, forecast / quantmod / tseries / xts / zoo, ggplot2 / plotly, knit / rmarkdown, shiny / flexdashboard",Sim,"Python, SPSS, SQL",3,Outras comunidades,Sim,PyLadies,Sim,"Durante a semana (seg a sex), à noite, Sábado, apenas pela manhã, Sábado, apenas à tarde, Sábado, dia inteiro","Mesa redonda, Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria, Networking / acolhimento",,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
3/4/2020 21:47:27,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),9/22/1994,Não,,Solteira,Parda,,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 4 a 6 salários mínimos,3,4,São Paulo Capital / Zona Leste,Superior Incompleto,2020,Analise e desenvolvimento de sistemas,Sim,Trabalho formalmente (CLT),Júnior,Analista junior de desenvolvimento de sistemas,"Não, mas gostaria",Sim,Linux,3,1,devtools / roxygen2 / usethis,Sim,"Java, Javascript, Python, SQL",4,Indicação de uma amiga,Sim,"Womakerscode, Pyladies, AngularSP, Django Girls",Sim,"Durante a semana (seg a sex), à noite, Sábado, apenas pela manhã, Sábado, apenas à tarde, Sábado, dia inteiro, Domingo","Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas)",,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
3/5/2020 21:50:26,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),8/1/1978,Não,,Solteira,Branca,Vejo poucas mulheres negras nos meetups. Poderia ser feito um evento pensando nesse público e assim aproximá-las das R-Ladies São Paulo. É importante que elas também estejam na organização. Acredito que isso pode colaborar para o aumento dessa representatividade.,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 4 a 6 salários mínimos,2,4,São Paulo Região Metropolitana / Grande São Paulo,Pós Graduação (Lato Sensu) Completa,2007,Matemática e Ciência da Computação.,Não,Trabalho formalmente (CLT),Pleno,Cientista de Dados,"Não, e não quero",Sim,Windows,4,4,"DBI / odbc / haven / openxlsx / xlsx, dplyr / tidyr / tidyverse / janitor, forcats / lubridate / stringr, forecast / quantmod / tseries / xts / zoo, ggplot2 / plotly, knit / rmarkdown, shiny / flexdashboard, slidify / xaringan",Sim,"LateX, Python, SAS, SPSS, SQL, VBA, VB 6.0",4,Facebook,Sim,"PyLadies São Paulo, Grupy-SP, Scipy-SP, Elas Programam.",Sim,"Durante a semana (seg a sex), à noite, Sábado, apenas pela manhã, Sábado, apenas à tarde, Sábado, dia inteiro","Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria, Networking / acolhimento","Machine Learning com R, Dashboards",Amo vocês! s2,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
3/6/2020 11:15:53,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),3/15/1986,Não,,Casada,Branca,,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 4 a 6 salários mínimos,2,2,Outro estado,Doutorado/Pós-doutorado Incompleto,2018,Ecologia,Não,Pesquisadora de posdoutorado em Chicago,Professora(o) / Pesquisadora(o),Postdoctoral Scholar,"Não, e não quero",Sim,MacOS,4,4,"DBI / odbc / haven / openxlsx / xlsx, devtools / roxygen2 / usethis, dplyr / tidyr / tidyverse / janitor, forcats / lubridate / stringr, ggplot2 / plotly, httr / jsonlite / rvest / xml2, knit / rmarkdown, sf / ggsn / leaflet / viridis, purrr / rlist",Não,,3,Indicação de uma amiga,Sim,RLadies em Chicago,Sim,"Sábado, dia inteiro, Domingo","Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria, Networking / acolhimento",,,"Não, obrigada"
3/6/2020 18:46:42,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),4/30/1967,Sim,Dificuldades para recolocação no mercado de trabalho ,Casada,Branca,"Realizar parcerias com movimentos sociais, com empresas  que buscam transformação efetiva, responsabilidade social",Sim,2,9/11/2002,Sim,Realizar eventos em horários acessíveis e contar com voluntárias para ficar com crianças durante os eventos ,Não,,,,Não,,,,Não,,,,Sim,De 6 a 10 salários mínimos,1,4,São Paulo Capital / Zona Oeste,Mestrado (Stricto Sensu) Completo,2010,Adm pública ,Sim,Trabalho formalmente (CLT),Sênior/especialista,Assessora,Sim,Sim,MacOS,3,2,"dplyr / tidyr / tidyverse / janitor, forcats / lubridate / stringr",Sim,VBA,2,Outras comunidades,Sim,Pyladies,Sim,"Durante a semana (seg a sex), à noite, Sábado, dia inteiro","Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria, Networking / acolhimento","ggplot, shiny",Vamos em frente! ,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
3/6/2020 22:55:22,Sim,Indicação de amiga (o),Mulher (cis ou trans),12/15/1995,Sim,"De ter a constantemente opinião posta em descrédito pela minha idade (jovem)

(Mas isso no geral/sociedade. Não teve um caso dentro da comunidade)",Solteira,Branca,Não. Mas por falta de ciência de como a R-Ladies tratam o tema -- já faz um tempinho que li o Codigo e também não venho acompanhando muito a comunidade,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 2 a 4 salários mínimos,2,2,São Paulo Capital / Zona Norte,Superior Incompleto,2024,Sistema de Informação,Sim,Bolsista,Estudante de graduação,Estudante de SI,"Não, e não quero",Sim,Linux,4,2,"dplyr / tidyr / tidyverse / janitor, ggplot2 / plotly, httr / jsonlite / rvest / xml2",Sim,"Java, Python",1,Não lembro. Conheço desde a época da fundação (apesar de só ter conseguido ir no 4o meetup) ,Sim,"PyLadiesSP, Embaixadoras (OKBr), Tecs",Sim,"Durante a semana (seg a sex), à noite, Sábado, apenas pela manhã, Sábado, apenas à tarde, Sábado, dia inteiro, Domingo","Workshop (dia inteiro), Workshop (meio período), Mentoria",,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
3/7/2020 11:38:21,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),6/22/1994,Não,,Solteira,Branca,,Não,,,,,Não,,,,Sim,Sim,,Pyladies e AI Girls,Sim,Vegetariana,"ovolactovegetarianismo, veganismo",Lanchinhos integrais (pode ser sugerido nos cofres comunitários),Sim,De 6 a 10 salários mínimos,3,5,São Paulo Região Metropolitana / Grande São Paulo,Superior Completo,2016,Ciência da computação ,Sim,Trabalho formalmente (CLT),Sênior/especialista,Cientista de dados ,"Não, e não quero",Sim,"Linux, Windows",5,2,"caret / h2o / mlr / parsnip / recipes, data.table / Rcpp / parallel / vroom, dplyr / tidyr / tidyverse / janitor, forcats / lubridate / stringr, ggplot2 / plotly",Sim,Python,4,Outras comunidades,Sim,Pyladies ,Sim,"Durante a semana (seg a sex), à noite, Sábado, dia inteiro, Domingo","Workshop (dia inteiro), Workshop (meio período), Mentoria, Networking / acolhimento",,,"Não, obrigada"
3/7/2020 14:55:53,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),2/13/1991,Não,,Solteira,Parda,,Não,,,,,Não,,,,Não,,,,Não,,,,Não,De 6 a 10 salários mínimos,1,1,Outro estado,Mestrado (Stricto Sensu) Completo,2019,Economia/Relações Internacionais,Não,Trabalho formalmente (CLT),Sênior/especialista,Analista de Relações Governamentais Sênior,"Não, mas gostaria",Sim,Windows,3,4,"data.table / Rcpp / parallel / vroom, DBI / odbc / haven / openxlsx / xlsx, devtools / roxygen2 / usethis, dplyr / tidyr / tidyverse / janitor, e1071 / randomForest / mgcv / glmnet / rpart, ggplot2 / plotly, knit / rmarkdown, purrr / rlist, tidymodels / modelr / broom",Sim,"LateX, Python, SPSS, Stata",3,Indicação de uma amiga,Não,,Não,"Sábado, apenas pela manhã, Sábado, apenas à tarde, Sábado, dia inteiro, Domingo","Mesa redonda, Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria, Networking / acolhimento",Como estudar sintaxe de R,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
3/7/2020 19:03:30,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),10/22/1986,Sim,De estar velha demais pra ser iniciante,União estável,Branca,,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 2 a 4 salários mínimos,1,1,São Paulo Capital / Zona Sul,Superior Completo,2017,Sistemas de Informação,Não,Trabalho como autônomo (MEI/PJ),Júnior,Desenvolvedora Iot / Consultora de BI,Sim,Sim,Windows,5,1,,Sim,"Javascript, SQL, VBA, PHP",3,Meetup,Sim,"Desrpograme, Reprograma, Programaria, Elas Programam, Minas de TI, Digital Girls, são muitas comunidades, nao tenho como descrever todas.",Sim,"Durante a semana (seg a sex), à noite, Sábado, dia inteiro, Domingo","Mesa redonda, Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria, Networking / acolhimento",Workshop inicial,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
3/8/2020 16:49:27,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),9/30/1995,Não,,Solteira,Branca,Não ,Não,,,,,Não,,,,Sim,Não,Não ,,Não,,,,Prefiro não responder,De 6 a 10 salários mínimos,2,4,São Paulo Capital / Zona Sul,Superior Incompleto,2020,Marketing,Sim,Estagio ,Estudante de graduação,desenvolvedora ,"Não, e não quero",Não,Windows,3,2,,Sim,"Javascript, SQL",3,Indicação de um amigo,Sim,,Sim,"Sábado, apenas à tarde",Workshop (meio período),,,"Não, obrigada"
3/10/2020 18:44:11,Sim,Redes Sociais das R-Ladies,Mulher (cis ou trans),11/21/1977,Sim,Quando tinha 20 anos e quando tinha 40 sofri. ,Casada,Branca,Não ,Não,,,,,Não,,,,Não,,,,Sim,Alergia a amendoim ,alergias ou intolerâncias,Não ,Prefiro não responder,De 2 a 4 salários mínimos,1,2,Outro estado,Pós Graduação (Lato Sensu) Completa,2022,Doutorado em feminismo tecnológico ,Sim,Trabalho como autônomo (MEI/PJ),Gestora(o) / Executiva(o) / C-level / Sócia(o),Doutoranda em feminismo tecnológico ,Sim,Sim,MacOS,2,1,,Não,,2,Minha pesquisa de doutorado ,Sim,Várias por causa da pesquisa ,Não,"Durante a semana (seg a sex), à noite, Sábado, apenas pela manhã",Palestras curtas (evento de até 2 horas),Prefiro não opinar ,Parabéns pelo trabalho ,"Não, obrigada"
3/12/2020 15:44:30,Sim,Indicação de amiga (o),Mulher (cis ou trans),6/19/1980,Não,,União estável,Preta,,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 4 a 6 salários mínimos,2,2,São Paulo Capital / Zona Leste,Superior Completo,2011,Estatística,Sim,Trabalho formalmente (CLT),Pleno,Analista de MIS,"Não, mas gostaria",Sim,Windows,3,2,,Sim,"SPSS, VBA",1,Indicação de uma amiga,Não,,Não,"Durante a semana (seg a sex), à noite, Sábado, dia inteiro","Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria, Networking / acolhimento",,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
